date,from,text
2/20/2011,thbeth,rt @daisygrisolia: check out this slideshare presentation : web evolution nova spivack twine http://slidesha.re/7qiw7c #cck11 #inovareduca #eadsunday
2/20/2011,daisygrisolia,check out this slideshare presentation : web evolution nova spivack twine http://slidesha.re/7qiw7c #cck11 #inovareduca #eadsunday
2/20/2011,daisygrisolia,how to learn from mistakes -d. laufenberg: http://bit.ly/hb9cgsn #eadsunday #cck11 #inovareduca via@nuriapons
2/20/2011,linngustavsson,rt @suifaijohnmak: an even bigger concern after more than 2 years! the undesirable by-products of connections http://bit.ly/gi6qjo #cck11
2/20/2011,cck11feeds,"feedback or information, redundant or meaningfull #cck11  http://bit.ly/eivqya  the hit and miss machine.: feedb... http://bit.ly/e0xhkk"
2/20/2011,cck11feeds,does connectivism explain ways to understand truth? http://bit.ly/hi3usn  #cck11: does connectivism explain ways... http://bit.ly/exmb4b
2/20/2011,cck11feeds,#cck11 experience on connections with community http://bit.ly/heg9ma how about your story or experience?: #cck11... http://bit.ly/ga4eu3
2/20/2011,cck11feeds,an even bigger concern after more than 2 years! the undesirable by-products of connections http://bit.ly/gi6qjo ... http://bit.ly/gsernq
2/20/2011,jaapsoft,"feedback or information, redundant or meaningfull #cck11  http://bit.ly/eivqya  the hit and miss machine."
2/20/2011,jaapsoft,does connectivism explain ways to understand truth? http://bit.ly/hi3usn  #cck11
2/22/2011,jaapsoft,"#cck11 http://bit.ly/hkmgel learning by emmersion, teaching skills difficult, didactics missing."
2/22/2011,smoky_stu,read the smoky_stu daily http://bit.ly/ebcfun #edtech #edchat #nswdet #yam #cck11 #teachers #education
2/22/2011,colinjagoe,"@urvshah hey, check this re non-human appliances. http://www.connectivism.ca/about.html"
2/22/2011,ryantracey,"rt @cck11feeds: @ryantracey  sorry mate, gotta say it-your blog is gr8. i recommend it http://bit.ly/bolsfh  #cck11 #ucpdwep (wi... http://bit.ly/idkt9k"
2/22/2011,suifaijohnmak,#cck11 learning with connectivism and ant http://wp.me/pkzni-2ap
2/21/2011,thbeth,#cck11 hbitos http://migre.me/3vgtf
2/21/2011,livanon,connectivism is doing my head in.
2/21/2011,readelicious,connectivism: a #learning theory for the digital age http://goo.gl/fb/5cbjp #rheingoldu #mindamplifiers #education
2/21/2011,mikegwaltney,"old school connectivism with @budtheteacher: ""talking plns at #itsc11 - don't tell, but i brought the yarn."""
2/21/2011,profesorbaker,the chinese butterfly and connective knowledge  #cck11 #eltchat http://nblo.gs/ea6yl
2/21/2011,profesortbaker,the chinese butterfly and connective knowledge  #cck11 #eltchat http://nblo.gs/ea6yl
2/21/2011,blog4edu,via @profesortbaker the chinese butterfly and connective knowledge  #cck11 #eltchat http://bit.ly/ewujae #edchat
2/21/2011,shellterrell,via @profesortbaker the chinese butterfly and connective knowledge  #cck11 #eltchat http://bit.ly/ewujae #edchat
2/21/2011,cck11feeds,"@ryantracey  sorry mate, gotta say it-your blog is gr8. i recommend it http://bit.ly/bolsfh  #cck11 #ucpdwep (wi... http://bit.ly/idkt9k"
2/21/2011,cck11feeds,#lak11 #cck11 http://on.ted.com/8w9a challenging?limitations of experts and ourselves. democratizing expertise? ... http://bit.ly/enqiox
2/21/2011,cck11feeds,"http://bit.ly/htmjoq #cck11 lms  is closed, solution for management problems,: http://bit.ly/htmjoq #cck11 lms  ... http://bit.ly/i9qfom"
2/21/2011,ryantracey,"don't be sorry, i'm glad! rt @stevemac121 sorry mate, gotta say it-your blog is gr8. i recommend it http://bit.ly/bolsfh #cck11 #ucpdwep"
2/21/2011,cck11feeds,"@ryantracey  sorry mate, gotta say it-your blog is gr8. i recommend it http://bit.ly/bolsfh  #cck11 #ucpdwep (wi... http://bit.ly/gwsiyv"
2/21/2011,cck11feeds,#lak11 #cck11 http://on.ted.com/8w9a challenging?limitations of experts and ourselves. democratizing expertise? ... http://bit.ly/gjuilr
2/21/2011,cck11feeds,"http://bit.ly/htmjoq #cck11 lms  is closed, solution for management problems,: http://bit.ly/htmjoq #cck11 lms  ... http://bit.ly/i2ac2g"
2/21/2011,cck11feeds,not keeping up well with readings - life is too hectic - but enjoying the fb group #cck11 #surfacelearning: not ... http://bit.ly/dyooqk
2/21/2011,stevemac121,rt @romieh: not keeping up well with readings - life is too hectic - but enjoying the fb group #cck11  agree fb group is excellent
2/21/2011,berlyfields,"digital literacy=""connectivism"" #itc11"
2/21/2011,leahgrrl,cck11: http://wp.me/p1ijd6-1y
2/21/2011,drjfierro_,"rt @berlyfields: digital literacy=""connectivism"" #itc11"
2/21/2011,fatima1507,"as we use technologies more &amp; more,  we begin to outsource our memories to them' prof thatcher wits. connectivism gone awry?"
2/21/2011,jaapsoft,"http://bit.ly/htmjoq #cck11 lms  is closed, solution for management problems,"
2/21/2011,romieh,not keeping up well with readings - life is too hectic - but enjoying the fb group #cck11 #surfacelearning
2/21/2011,thbeth,"rt @daisygrisolia: rt @web20classroom: rt @stumpteacher: if you give a student a voice... http://bit.ly/hxzb8b #cck11, #inovareduca #eadsunday"
2/21/2011,teachersharetp,rt @cck11feeds: what if doctors were treated like teachers? #cck11 #eltchat #edchat #ukedchat http://wp.me/pedom-gk: what if doc... http://bit.ly/f8uhue
2/21/2011,daisygrisolia,"rt @web20classroom: rt @stumpteacher: if you give a student a voice... http://bit.ly/hxzb8b #cck11, #inovareduca #eadsunday"
2/21/2011,maysabb,rt @ustream check out what is connectivism? http://ustre.am/:2tdk
2/21/2011,jmplus2,rt @cck11feeds: what if doctors were treated like teachers? #cck11 #eltchat #edchat #ukedchat http://wp.me/pedom-gk: what if doc... http://bit.ly/f8uhue
2/21/2011,smoky_stu,read the smoky_stu daily on http://t.co/3wia1ln #edtech #edchat #yam #nswdet #cck11 #education #teachers
2/21/2011,frederic_dufour,7 choses  savoir sur les environnement social d'apprentissage  /  7 things you should know about #ple http://bit.ly/bjnh3f #cck11 @educause
2/21/2011,cck11feeds,"power point, prezi, the iwb, and me: one big happy family #cck11 #eltchat #edtech #technology #ukedchat: power p... http://bit.ly/fwq6vh"
2/21/2011,graemeferris,#cck11 rt @davidholzmer: archive fire: multiple ecologies and transdisciplinarity http://ow.ly/40jaz
2/21/2011,cck11feeds,linguagem cotidiana #eadsunday #cck11 http://www.openculture.com/2011/02/steven_pinker_how_innuendo_makes_things... http://bit.ly/fii95l
2/21/2011,cck11feeds,what if doctors were treated like teachers? #cck11 #eltchat #edchat #ukedchat http://wp.me/pedom-gk: what if doc... http://bit.ly/f8uhue
2/21/2011,thbeth,linguagem cotidiana #eadsunday #cck11 http://www.openculture.com/2011/02/steven_pinker_how_innuendo_makes_things_work.html
2/23/2011,cck11feeds,"blogs on cck11 in  1 view , be connected, http://bit.ly/gcnt2u #cck11: blogs on cck11 in  1 view , be connected,... http://bit.ly/fg1a89"
2/23/2011,cck11feeds,is this 21st century learning? #cck11 local newspaper (star) persuading us to explore education in canada... :) ... http://bit.ly/i3gcmo
2/23/2011,cck11feeds,so here i am trying to actually connect with fellow #cck11's and i'm down the quora wormhole. how did that happe... http://bit.ly/fpssqd
2/23/2011,readelicious,welcome to cck11 ~ cck11 http://goo.gl/fb/fj96t #connectivism #mooc #knowledge #course #siemens #ple #plenk
2/23/2011,jaapsoft,"blogs on cck11 in  1 view , be connected, http://bit.ly/gcnt2u #cck11"
2/23/2011,thatblokesean,"rt @gsiemens: in 5 min neil selwyn on ""social media and education: reasons to be fearful"" here: http://bit.ly/f7deym #cck11"
2/23/2011,zaidlearn,is this 21st century learning? #cck11 local newspaper (star) persuading us to explore education in canada... :) http://twitpic.com/42slhq
2/23/2011,brendasherry,rt @mrperrysplace: http://bit.ly/ejootb interesting academic article on the theory of connectivism #otf21c
2/23/2011,seburnt,rt @shellterrell: via @profesortbaker connectivism and english language teaching: why do we connect? #cck11 #eltchat http://bit.ly/hevaku #edchat
2/23/2011,ddeubel,rt @profesortbaker: connectivism and english language teaching: why do we connect? #cck11 #eltchat http://nblo.gs/edcgy
2/23/2011,profesortbaker,connectivism and english language teaching: why do we connect? #cck11 #eltchat http://nblo.gs/edcgy
2/23/2011,profesorbaker,connectivism and english language teaching: why do we connect? #cck11 #eltchat http://nblo.gs/edcgy
2/23/2011,blog4edu,via @profesortbaker connectivism and english language teaching: why do we connect? #cck11 #eltchat http://bit.ly/hevaku #edchat
2/23/2011,shellterrell,via @profesortbaker connectivism and english language teaching: why do we connect? #cck11 #eltchat http://bit.ly/hevaku #edchat
2/23/2011,profesortbaker,connectivism and english language teaching: why do we connect? #cck11 #eltchat http://wp.me/pdhw0-pz
2/22/2011,socialmedia_jpn,seven habits of highly connected people http://bit.ly/hyiajl #socialnetworking
2/22/2011,fury,twitter: seven habits of highly connected people:  http://bit.ly/hyiajl
2/22/2011,onion_papa,http://tinyurl.com/457henuseven habits of highly connected people
2/23/2011,barbaram,so here i am trying to actually connect with fellow #cck11's and i'm down the quora wormhole. how did that happen? #brightshinythings
2/23/2011,francesbell,rt @ulop: #cck11    http://bit.ly/ear9jh reading: groups vs. networks
2/23/2011,isossalford,rt @ulop: #cck11    http://bit.ly/ear9jh reading: groups vs. networks
2/23/2011,barbaram,"need to go read and comment on #cck11 blogs. still a fly on that wall, but then spiderwebs are nothing but connective!"
2/23/2011,mrperrysplace,http://bit.ly/ejootb interesting academic article on the theory of connectivism #otf21c
2/22/2011,cck11feeds,punctuation puzzle practice: ppp  #eltchat #cck11 http://nblo.gs/ed27v: punctuation puzzle practice: ppp  #eltch... http://bit.ly/gqwhf5
2/22/2011,cck11feeds,punctuation puzzle practice: ppp  #eltchat #cck11 http://nblo.gs/ed27v: punctuation puzzle practice: ppp  #eltch... http://bit.ly/gm5bji
2/22/2011,cck11feeds,via @profesortbaker punctuation puzzle practice: ppp  #eltchat #cck11 http://bit.ly/fyxl0n #edchat: via @profeso... http://bit.ly/ijoo4g
2/22/2011,cck11feeds,via @profesortbaker punctuation puzzle practice: ppp  #eltchat #cck11 http://bit.ly/fyxl0n #edchat: via @profeso... http://bit.ly/e2zy4p
2/22/2011,cck11feeds,punctuation puzzle practice: ppp  #eltchat #cck11 http://wp.me/pdhw0-pw: punctuation puzzle practice: ppp  #eltc... http://bit.ly/dlshdd
2/22/2011,steelemaley,just posted to my mobile thoughts http://bit.ly/iino7n #cck11 #edt400 #globalciv
2/22/2011,profesortbaker,read the  #cck11 daily! http://t.co/gosmlkx  posts by @lindsayjordan @jaapsoft @suifaijohnmak @thbeth @profesortbaker @alqpr
2/22/2011,profesorbaker,punctuation puzzle practice: ppp  #eltchat #cck11 http://nblo.gs/ed27v
2/22/2011,profesortbaker,punctuation puzzle practice: ppp  #eltchat #cck11 http://nblo.gs/ed27v
2/22/2011,shellterrell,via @profesortbaker punctuation puzzle practice: ppp  #eltchat #cck11 http://bit.ly/fyxl0n #edchat
2/22/2011,blog4edu,via @profesortbaker punctuation puzzle practice: ppp  #eltchat #cck11 http://bit.ly/fyxl0n #edchat
2/22/2011,profesortbaker,punctuation puzzle practice: ppp  #eltchat #cck11 http://wp.me/pdhw0-pw
2/22/2011,proftk,rt @shellterrell: @profesortbaker what a wonderful world #eltchat http://bit.ly/egejes #edchat &lt;great story!there's a lesson for all of us!
2/22/2011,marisa_c,rt @profesortbaker: what a wonderful world  #cck11 #eltchat http://wp.me/pdhw0-pr
2/22/2011,profesortbaker,what a wonderful world  #cck11 #eltchat http://nblo.gs/ectz6
2/22/2011,enrite,#l@s11 @scottmcleod notion of audience is different. connectivism?
2/22/2011,thbeth,ops! #eadsunday #cck11 http://www.futurelearn.org/
2/22/2011,connectirmeli,lisbon key competences http://is.gd/s7pza7 - my motivation for: transformation =&gt; connectivism =&gt; complex causality =&gt; open citizenship #km
2/22/2011,thbeth,#cck11 http://cartagr.am/#3.00/0.00/0.00
2/22/2011,alqpr,groups vs. networks in #cck11 http://bit.ly/ear9jh
2/22/2011,connectirmeli,"a core idea of dialogue is to enhance human systems to recollect, create &amp; strengthen its fundamental values http://is.gd/arpzhe #km #cck11"
2/22/2011,swedinbalchik,we can think of digital identity as entry to a new community... (#cck11)
2/22/2011,donagee,open isn't so open anymore http://www.connectivism.ca/?p=198
2/24/2011,zaidlearn,use twitter #hashtags to amplify your learning! http://bit.ly/fqwneo #cck11
2/24/2011,saadat_m,"the learning society -- envisioning the 21st century learning; connect, collaborate and innovate, http://bit.ly/gg4zpa, #cck11, #plek12"
2/24/2011,newmanswords,#connectivism - too powerful to ignore in training? http://bit.ly/zzh36
2/24/2011,l2accent,thomas baker - chile connectivism and english language teaching: why do we connect? #cck11 #eltchat http://nblo.gs/edcgy
2/24/2011,ninafcollins,a busy day ahead. catching up on #cck11 talk from yesterday and tidying up knowledge management proposal.
2/24/2011,ianchia,"@davidwees @maryannreilly i think 3.0 will be a collaborative web. if you go #cck11 thinking, the network attains a collective ""knowing""."
2/24/2011,profesorbaker,free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edchat #edtech #technology #ukedchat ... http://nblo.gs/eg80s
2/24/2011,profesortbaker,free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edchat #edtech #technology #ukedchat ... http://nblo.gs/eg80s
2/24/2011,profesortbaker,free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edchat #edtech #technology #ukedchat #_ http://wp.me/pdhw0-ph
2/24/2011,blog4edu,via @profesortbaker free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edcha... http://bit.ly/g0in24 #edchat
2/24/2011,shellterrell,via @profesortbaker free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edcha... http://bit.ly/g0in24 #edchat
2/24/2011,smoky_stu,read the smoky_stu daily http://t.co/3wia1ln #edtech #edchat #yam #nswdet #cck11 #cpchat #teachers #education
2/23/2011,r20_blogroll,ellearning: oer (open education resources) - an overview with cable green (cck11): guest speaker: cable green - ... http://bit.ly/h2cip7
2/23/2011,elearningposts,oer (open education resources) - an overview with cable green (cck11) http://bit.ly/h2ioof
2/23/2011,cck11feeds,"conceive, believe, achieve #cck11 #eltchat http://nblo.gs/efjs4: conceive, believe, achieve #cck11 #eltchat http... http://bit.ly/ev7fx4"
2/23/2011,cck11feeds,"conceive, believe, achieve #cck11 #eltchat http://nblo.gs/efjs4: conceive, believe, achieve #cck11 #eltchat http... http://bit.ly/dywpho"
2/23/2011,cck11feeds,"via @profesortbaker conceive, believe, achieve #cck11 #eltchat http://bit.ly/h7fosm #edchat: via @profesortbaker... http://bit.ly/gar7pm"
2/23/2011,cck11feeds,"conceive, believe, achieve #cck11 #eltchat http://wp.me/pdhw0-pc: conceive, believe, achieve #cck11 #eltchat htt... http://bit.ly/hkncot"
2/23/2011,cck11feeds,"via @profesortbaker conceive, believe, achieve #cck11 #eltchat http://bit.ly/h7fosm #edchat: via @profesortbaker... http://bit.ly/h85yuz"
2/23/2011,lianesod,"rt @shellterrell: via @profesortbaker conceive, believe, achieve #cck11 #eltchat http://bit.ly/h7fosm #edchat"
2/23/2011,profesortbaker,"conceive, believe, achieve #cck11 #eltchat http://nblo.gs/efjs4"
2/23/2011,profesorbaker,"conceive, believe, achieve #cck11 #eltchat http://nblo.gs/efjs4"
2/23/2011,shellterrell,"via @profesortbaker conceive, believe, achieve #cck11 #eltchat http://bit.ly/h7fosm #edchat"
2/23/2011,blog4edu,"via @profesortbaker conceive, believe, achieve #cck11 #eltchat http://bit.ly/h7fosm #edchat"
2/23/2011,profesortbaker,"conceive, believe, achieve #cck11 #eltchat http://wp.me/pdhw0-pc"
2/23/2011,stumpteacher,rt @web20education: #diipo  - #education 2.0 social network for your class #edtech20 #edtools via @scoopit http://t.co/3qj6diw #ice11 #cck11
2/23/2011,web20education,#diipo  - #education 2.0 social network for your class #edtech20 #edtools via @scoopit http://t.co/3qj6diw #ice11 #cck11
2/23/2011,jaapsoft,@sarahstewart  add hashtag #cck11 to connect
2/23/2011,connectirmeli,"in transforming information to knowledge, the role of people is integral http://is.gd/7wtowq #km #connectivism #transformation #ple #pln"
2/23/2011,chambo_online,missing @cgreen 's cck11 prezi dang it.
2/23/2011,web20education,#facebook chat in hotmail now available everywhere #edtech20 #edchat #ice11 #cck11 &gt; http://eego.es/9k
2/23/2011,menagrazina,"rt @oldaily: week03: connective knowledge (#cck11):jonas bckelin,swedinbalchik's blog, february 23, 2011.interestin... http://bit.ly/gaopqf"
2/23/2011,oldaily,"week03: connective knowledge (#cck11):jonas bckelin,swedinbalchik's blog, february 23, 2011.interestin... http://bit.ly/gaopqf"
2/23/2011,web20education,rt @edtechuncon: a couple of file converters you might not know about --&gt; http://bit.ly/gw8rwy #free #webtool #edtech20  #ice11 #cck11
2/23/2011,downes,"playing tunes, videos from the #cck11 course, and other stuff on #ds106 radio"
2/23/2011,web20education,new video on #edtech20 pln #microsoft rethinking #computing #edtech20 #ice11 #cck11 #elearning #edchat #elt #efl http://ning.it/fw2fvk
2/23/2011,hamtra,blog posting: oer (open education resources) - an overview with cable green (cck11): guest speaker:cable green -... http://bit.ly/hwl4fk
2/23/2011,shouldice,rt @gsiemens: we'll be chatting with cable green here in 15 minutes: http://bit.ly/f7deym #cck11
2/23/2011,gsiemens,we'll be chatting with cable green here in 15 minutes: http://bit.ly/f7deym #cck11
2/23/2011,geoffcain,rt @lisamlane: being inspired by cable green's cck11 grant for creating open courses - we need to move more into the future at my institution
2/23/2011,lisamlane,being inspired by cable green's cck11 grant for creating open courses - we need to move more into the future at my institution
2/23/2011,gsiemens,enjoying cable green's presentation in cck11 - changing education systems through openness
2/23/2011,web20education,rt @downes: #cck11 wed. session with cable green just starting - elluminate http://bit.ly/dikvbs and audio stream http://208.82.115.69:8010/stream
2/23/2011,saadat_m,in a #cck11 live session with cable green on elluminate about oer :  http://bit.ly/dikvbs and audio stream http://208.82.115.69:8010/stream
2/25/2011,openinnovation3,elearnspace. connectivism: a learning theory for the digital age:  http://bit.ly/fu2c6f
2/25/2011,hugokerckhaert,rt @rlthclause:@zaidlearn: use twitter #hashtags to amplify your learning! (updated!) http://bit.ly/fqwneo #cck11 #mpvtasome
2/25/2011,janedavis13,"rt @suifaijohnmak: cck11 research into connectivism, mooc and plenk http://wp.me/pkzni-2cv"
2/25/2011,rlthclause,_@zaidlearn: use twitter #hashtags to amplify your learning! (updated!) http://bit.ly/fqwneo #cck11 #mpvtasome
2/25/2011,cris2b,rt@ggatin ipad no longer optional -- the journal http://is.gd/swixse -- new chink in the textbook industry's armor? #cck11
2/25/2011,suifaijohnmak,"cck11 research into connectivism, mooc and plenk http://wp.me/pkzni-2cv"
2/25/2011,suifaijohnmak,rt @welshcloggy: selfdirected learning on online networks - my presentation slidecast related to #plenk2010 #cck11 http://bit.ly/gdldvd
2/25/2011,smoky_stu,read the smoky_stu daily http://t.co/3yduetr #edtech #edchat #yam #nswdet #cck11 #teachers #education
2/25/2011,cck11feeds,selfdirected learning on online networks - my presentation slidecast related to #plenk2010 #cck11 http://bit.ly/... http://bit.ly/eeikw8
2/25/2011,cmeadvocate,rt @zaidlearn: use twitter #hashtags to amplify your learning! (updated!) http://bit.ly/fqwneo #cck11
2/25/2011,zaidlearn,use twitter #hashtags to amplify your learning! (updated!) http://bit.ly/fqwneo #cck11
2/25/2011,cck11feeds,selfdirected learning on online networks - my presentation slidecast related to #plenk2010 #cck11 http://bit.ly/... http://bit.ly/h7wcrz
2/24/2011,antoesp,"interesting post on learning on #moocs by rita kop, including kop &amp; fournier's preso: http://bit.ly/fcsmuz via @oldaily #edtech #cck11"
2/24/2011,jgchesney,"so great to speak on web strategy at #case8 -here is the presentation, framework &amp; transcript: http://bit.ly/gp5wkn #reputationage #cck11"
2/24/2011,careers_info,rt @newmanswords: #connectivism - too powerful to ignore in training? http://bit.ly/zzh36
2/24/2011,welshcloggy,selfdirected learning on online networks - my presentation slidecast related to #plenk2010 #cck11 http://bit.ly/gdldvd
2/24/2011,openinnovation3,"4 big ideas that will change the world of training: not really impressive (1) connectivism, (2) collaborative le... http://bit.ly/h6ih3s"
2/24/2011,robkeys,#gtimeconf http://cck11.mooc.ca/
2/24/2011,johnkmcleod,rt @web20education: rt @edtechuncon: a couple of file converters you might not know about --&gt; http://bit.ly/gw8rwy #free #webtool #edtech20  #ice11 #cck11
2/24/2011,steelemaley,"rt @rogre: ""designinquiry is an alternative to the one-way delivery of a standard conference"" http://t.co/naudwcm / #cck11"
2/24/2011,kimeleon131,"great read: 4 big ideas that will change the world of training (connectivism, collab lrng, situated lrng, informal) - http://bit.ly/hefysj"
2/24/2011,suifaijohnmak,rt @jaapsoft: symbaloo #cck11 faces behind blogs on cck11 http://www.symbaloo.com/shared/aaaaasddhh8aa41-4hyrfa== http://twitpic.com/437vx9
2/24/2011,frederic_dufour,4 faces of personal learning network http://bit.ly/flrm3t #cck11 ##pln #ple
2/24/2011,frederic_dufour,video : personal learning networks for #educator http://bit.ly/ecs8zj #pln #ple #cck11
2/24/2011,cck11feeds,missing posts: a couple of my earlier posts didn't get picked up perhaps because i used the cck11 tag only as ... http://bit.ly/ehtlnu
2/24/2011,cck11feeds,the pisa paradox: boys r bad readers and girls r great again_and again_and again  #cck11 #eltchat #edtech #uke... http://bit.ly/idudcn
2/24/2011,cck11feeds,free the textbook: a connectivist impossible dream? #cck11 #eltchat #edreform #edchat #edtech #technology #ukedc... http://bit.ly/h3ilhu
2/24/2011,smoky_stu,read the smoky_stu daily http://t.co/3yduetr #edtech #edchat #yam #nswdet #cck11 #teachers #education
2/24/2011,diipakgupta,oer (open education resources) - an overview with cable green (cck11) http://bit.ly/h2ioof http://bit.ly/h59bnx
2/24/2011,jaapsoft,#cck11 unbooks or ibooks or open books http://bit.ly/dm1gnz
2/24/2011,jaapsoft,symbaloo #cck11 faces behind blogs on cck11 http://www.symbaloo.com/shared/aaaaasddhh8aa41-4hyrfa== http://twitpic.com/437vx9
2/28/2011,rosy1280,"rt @yendi: tip for lange &amp; co: if you attack someone based on their lack of a phd, you're the one who loses credibility, not them: http://bit.ly/gmhbzd"
2/28/2011,yendi,"tip for lange &amp; co: if you attack someone based on their lack of a phd, you're the one who loses credibility, not them: http://bit.ly/gmhbzd"
2/28/2011,gordon_l,malvern uk;  using this (maybe temp) twitter identity while in a massive open online course (cck11);  #uelconnect
2/28/2011,dansta,discovery through elearning: oer (open education resources) - an overview with cable green (cck11) http://bit.ly/hxopal
2/28/2011,mike08,rt @pgsimoes: thoughts and applications of connectivism http://dlvr.it/hnbpl
2/28/2011,graemeferris,video of john holland talking about modelling complex adaptive systems: http://bit.ly/eubnbm #complexity #cck11
2/28/2011,juandoming,rt @pgsimoes: thoughts and applications of connectivism http://dlvr.it/hnbpl #elearning
2/28/2011,juandoming,thoughts and applications of #connectivism #juandon #elearning http://goo.gl/ahdhm #edtech #web20 #edchat #education #socialmedia
2/28/2011,jaapsoft,http://bit.ly/ibnakpthinking of learning theory # cck11 einstein or toolkit.
2/28/2011,alexpickett,rt @etalbert: interesting: attacks on connectivism  jenny connected http://tinyurl.com/65wh6cm
2/28/2011,pipcleaves,@mitchsquires @joseph_stephens its this mooc course i started on connectivism http://bit.ly/ghoxzi
2/28/2011,jaapsoft,exists a direct connection between the first design pbl and constructivism?  #cck11
2/28/2011,gschip1,rt @web20education: 100 online brainstorming tools to help you think outside the box #edtech20 #edchat #ice11 #cck11 #elearning  http://amplify.com/u/brxze
2/28/2011,glendagregory,rt @timbuckteeth: rt @weblearning  attacks on connectivism http://bit.ly/gonxnj @downes @gsiemens
2/28/2011,coolkiddo,rt @etalbert: interesting: attacks on connectivism  jenny connected http://tinyurl.com/65wh6cm
2/28/2011,elizabethkoh,rt @etalbert: interesting: attacks on connectivism  jenny connected http://tinyurl.com/65wh6cm
2/28/2011,etalbert,interesting: attacks on connectivism  jenny connected http://tinyurl.com/65wh6cm
2/28/2011,maha9313,rt @timbuckteeth: rt @weblearning  attacks on connectivism http://bit.ly/gonxnj @downes @gsiemens
2/28/2011,timbuckteeth,rt @weblearning  attacks on connectivism http://bit.ly/gonxnj @downes @gsiemens
2/28/2011,weblearning,@timbuckteeth attacks on connectivism  http://bit.ly/gonxnj - lost the url when ii mentioned it last week
2/28/2011,gpmt,rt @web20education: #edtech20 #100 online #brainstorming tools to help you think outside the box #edtech20_ http://goo.gl/fb/wqyqq
2/28/2011,lernhaeppchen,rt@r20_blogroll: connectivism word cloud http://bit.ly/er9olt how does this learning process work? search the experts and then behaviorism?
2/28/2011,smoky_stu,read the smoky_stu daily today's top stories via @keross http://t.co/3yduetr #edtech #edchat #yam #cck11 #nswdet #teachers #education
2/28/2011,cck11feeds,awareness and #transformation http://is.gd/0j4csq #km #connectivism #cck11: awareness and #transformation http:/... http://bit.ly/ffn75s
2/28/2011,cck11feeds,100 online brainstorming tools to help you think outside the box #edtech20 #edchat #ice11 #cck11 #elearning http... http://bit.ly/fwcr89
2/28/2011,cck11feeds,blog posting: having fun with connectivism - #cck11: having some fun searching through the internet i came acros... http://bit.ly/ij1jm0
2/28/2011,cck11feeds,"in the spirit of the #oscars, 6 degrees of kevin bacon applied to connectivism - lol! http://t.co/tqlcl7l via #c... http://bit.ly/htvjtk"
2/28/2011,cck11feeds,how many clicks way is kevin bacon to stephen downes @oldaily rt  @elearningposts: having fun w/ connectivism - ... http://bit.ly/gkxfuj
2/28/2011,connectirmeli,awareness and #transformation http://is.gd/0j4csq #km #connectivism #cck11
2/28/2011,rvdemerchant,rt @claude_whitmyer: 100 online brainstorming tools to help you think outside the box #edtech20 #edchat #bced http://bit.ly/goif67
2/28/2011,claude_whitmyer,100 online brainstorming tools to help you think outside the box #edtech20 #edchat #ice11 #cck11 #elearning http://bit.ly/goif67
2/28/2011,hamtra,blog posting: having fun with connectivism - #cck11: having some fun searching through the internet i came acros... http://bit.ly/efpjou
2/28/2011,ryantracey,"in the spirit of the #oscars, 6 degrees of kevin bacon applied to connectivism - lol! http://t.co/tqlcl7l via #cck11"
2/28/2011,nancyslawski,how many clicks way is kevin bacon to stephen downes @oldaily rt  @elearningposts: having fun w/ connectivism - #cck11 http://bit.ly/efprri
2/28/2011,r20_blogroll,ellearning: having fun with connectivism - #cck11: having some fun searching through the internet i came across ... http://bit.ly/glf0fm
2/28/2011,r20_blogroll,ellearning: connectivism word cloud - #cck11: i used wordle and a popular tagged site for cck11 - welcome to con... http://bit.ly/er9olt
2/28/2011,elearningposts,having fun with connectivism - #cck11 http://bit.ly/efprri
2/28/2011,elearningposts,connectivism word cloud - #cck11 http://bit.ly/eieqeh
2/28/2011,create2day,@pgsimoes: thoughts and applications of connectivism http://t.co/rxtuoyk #elearning
2/28/2011,pgsimoes,thoughts and applications of connectivism http://dlvr.it/hnbpl #elearning
2/28/2011,web20education,#edtech20 #100 online #brainstorming tools to help you think outside the box #edtech20_ http://goo.gl/fb/wqyqq
2/28/2011,web20education,100 online brainstorming tools to help you think outside the box #edtech20 #edchat #ice11 #cck11 #elearning  http://amplify.com/u/brxze
2/27/2011,sueannan,rt @profesortbaker: pisa reading test: something is rotten in the state of denmark #cck11 #eltchat #edchat #ukedchat #edreform #educatio... http://nblo.gs/epdb3
2/27/2011,profesortbaker,via @rose heaney - traditional values and connectivism http://t.co/zbiatjd  #cck11
2/27/2011,toughloveforx,rt @shellterrell: via @profesortbaker complex adaptive system theory in the real world #cck11 #eltchat #edchat #ukedchat #... http://bit.ly/gmczr8 #edchat
2/27/2011,vickyloras,rt @shellterrell: via @profesortbaker complex adaptive system theory in the real world #cck11 #eltchat #edchat #ukedchat #... http://bit.ly/gmczr8 #edchat
2/27/2011,blog4edu,via @profesortbaker complex adaptive system theory in the real world #cck11 #eltchat #edchat #ukedchat #... http://bit.ly/gmczr8 #edchat
2/27/2011,shellterrell,via @profesortbaker complex adaptive system theory in the real world #cck11 #eltchat #edchat #ukedchat #... http://bit.ly/gmczr8 #edchat
